"Site","Cov","BLK","Col","Row","TROR","TRCY","NO_GRASS","NO_FORB","NO_FOCAL","FOCAL_GERM","CHANGED_FOCAL","NOTES","fitness","Germination","dens_trt","CEC","pH","NO3.N","mean_percent_open","precip","pet","water_in_out","PC1","PC2","focsp","germ","intra","inter","fac","intra_sc","inter_sc","fac_sc","fitness_raw","fitness_log","fitness_count"
"PJ","SUN","2",8,6,0,0,0,0,1,"Y",0,"",29,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,0,0,0,0,0,29,3.40119738166216,29
"PJ","SUN","2",8,7,0,15,0,1,1,"Y",0,"",67,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,15,0,0,15,0,67,4.21950770517611,67
"PJ","SUN","2",9,1,0,10,0,0,1,"Y",0,"",50,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,10,0,0,10,0,50,3.93182563272433,50
"PJ","SUN","2",9,2,0,25,0,1,1,"Y",0,"",6,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,25,0,0,25,0,6,1.94591014905531,6
"PJ","SUN","2",9,3,0,0,0,0,1,"Y",0,"",161,"Yes","lambda",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,0,0,0,0,0,161,5.08759633523238,161
"PJ","SUN","2",9,4,0,0,0,0,1,"Y",0,"CHECK NO INFO",16,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,0,0,0,0,0,16,2.83321334405622,16
"PJ","SUN","2",9,5,3,0,0,0,1,"Y",0,"",90,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,3,0,0,3,0,0,90,4.51085950651685,90
"PJ","SUN","2",9,6,1,0,0,0,1,"Y",0,"",34,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,1,0,0,1,0,34,3.55534806148941,34
"PJ","SUN","2",9,7,2,0,1,1,1,"Y",0,"",16,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,2,1,0,2,1,16,2.83321334405622,16
"PJ","SUN","2",10,1,0,33,0,0,1,"Y",0,"",53,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,33,0,0,33,0,53,3.98898404656427,53
"PJ","SUN","2",10,2,0,55,0,1,1,"Y",0,"",26,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,55,0,0,55,0,0,26,3.29583686600433,26
"PJ","SUN","2",10,3,0,1,0,1,1,"Y",0,"",35,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,1,0,0,1,0,35,3.58351893845611,35
"PJ","SUN","2",10,4,0,0,0,0,1,"Y",0,"",50,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,0,0,0,0,0,50,3.93182563272433,50
"PJ","SUN","2",10,6,2,0,0,0,1,"Y",0,"",17,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,2,0,0,2,0,0,17,2.89037175789616,17
"PJ","SUN","2",10,7,1,0,0,0,1,"Y",0,"",12,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,1,0,0,1,0,12,2.56494935746154,12
"PJ","SH","1",1,1,0,3,0,0,3,"Y",0,"",8,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,3,0,0,3,0,0,8,2.19722457733622,8
"PJ","SH","1",1,3,14,0,0,2,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,14,0,0,14,0,4,1.6094379124341,4
"PJ","SH","1",1,6,3,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,3,0,0,3,0,0,6,1.94591014905531,6
"PJ","SH","1",1,7,0,8,0,0,1,"Y",0,"",22,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,8,0,0,8,0,22,3.13549421592915,22
"PJ","SH","1",1,8,0,4,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,4,0,0,4,0,2,1.09861228866811,2
"PJ","SH","1",2,2,0,33,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,33,0,0,33,0,8,2.19722457733622,8
"PJ","SH","1",2,3,7,0,0,2,3,"Y",0,"",9,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,7,0,0,7,0,9,2.30258509299405,9
"PJ","SH","1",2,6,0,6,0,0,1,"Y",0,"",13,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,6,0,0,6,0,13,2.63905732961526,13
"PJ","SH","1",2,7,0,0,0,0,1,"Y",0,"",32,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,32,3.49650756146648,32
"PJ","SH","1",2,8,5,0,0,1,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,5,0,0,5,0,0,10,2.39789527279837,10
"PJ","SH","1",3,1,3,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,3,0,0,3,0,4,1.6094379124341,4
"PJ","SH","1",3,2,0,0,0,0,1,"Y",0,"",9,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,9,2.30258509299405,9
"PJ","SH","1",3,3,0,44,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,44,0,0,44,0,8,2.19722457733622,8
"PJ","SH","1",3,4,0,26,0,0,1,"Y",0,"",5,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,26,0,0,26,0,0,5,1.79175946922805,5
"PJ","SH","1",3,5,18,0,0,1,1,"Y",0,"",30,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,18,0,0,18,0,0,30,3.43398720448515,30
"PJ","SH","1",3,6,12,0,0,1,3,"Y",0,"",40,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,12,0,0,12,0,40,3.71357206670431,40
"PJ","SH","1",3,7,0,0,0,0,1,"Y",0,"",17,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,17,2.89037175789616,17
"PJ","SH","1",3,8,0,37,0,1,1,"Y",0,"",5,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,37,0,0,37,0,5,1.79175946922805,5
"PJ","SH","1",4,1,1,0,0,0,1,"Y",0,"",0,"No","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,1,0,0,1,0,0,0,0
"PJ","SH","1",4,2,0,0,0,0,1,"Y",0,"",2,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,2,1.09861228866811,2
"PJ","SH","1",4,3,0,23,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,23,0,0,23,0,4,1.6094379124341,4
"PJ","SH","1",4,4,0,0,0,0,1,"Y",0,"",47,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,47,3.87120101090789,47
"PJ","SH","1",4,5,14,0,0,0,1,"Y",0,"",4,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,14,0,0,14,0,0,4,1.6094379124341,4
"PJ","SH","1",4,6,0,25,0,0,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,25,0,0,25,0,0,10,2.39789527279837,10
"PJ","SH","1",4,7,12,0,0,1,1,"Y",0,"",23,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,12,0,0,12,0,23,3.17805383034795,23
"PJ","SH","1",4,8,0,49,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,49,0,0,49,0,4,1.6094379124341,4
"PJ","SH","1",5,1,1,0,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,1,0,0,1,0,2,1.09861228866811,2
"PJ","SH","1",5,3,0,0,0,0,3,"Y",0,"",18,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,18,2.94443897916644,18
"PJ","SH","1",5,4,0,0,0,0,1,"Y",0,"",6,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,6,1.94591014905531,6
"PJ","SH","1",5,5,0,34,0,0,1,"Y",0,"",1,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,34,0,0,34,0,1,0.693147180559945,1
"PJ","SH","1",5,6,0,43,0,2,1,"Y",0,"",6,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,43,0,0,43,0,0,6,1.94591014905531,6
"PJ","SH","1",5,7,19,0,0,1,1,"Y",0,"",17,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,19,0,0,19,0,0,17,2.89037175789616,17
"PJ","SH","1",5,8,0,0,0,0,1,"Y",0,"",62,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,62,4.14313472639153,62
"PJ","SH","1",6,1,0,32,0,0,1,"Y",0,"",4,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,32,0,0,32,0,0,4,1.6094379124341,4
"PJ","SH","1",6,2,0,48,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,48,0,0,48,0,4,1.6094379124341,4
"PJ","SH","1",6,3,28,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,28,0,0,28,0,4,1.6094379124341,4
"PJ","SH","1",6,4,0,0,0,0,1,"Y",0,"",2,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,2,1.09861228866811,2
"PJ","SH","1",6,5,0,8,0,0,1,"Y",0,"",44,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,8,0,0,8,0,44,3.80666248977032,44
"PJ","SH","1",6,6,0,0,0,0,1,"Y",0,"",34,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,34,3.55534806148941,34
"PJ","SH","1",6,7,26,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,26,0,0,26,0,10,2.39789527279837,10
"PJ","SH","1",6,8,0,2,0,0,1,"Y",0,"",9,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,2,0,0,2,0,9,2.30258509299405,9
"PJ","SH","1",7,1,0,12,0,0,1,"Y",0,"",7,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,12,0,0,12,0,0,7,2.07944154167984,7
"PJ","SH","1",7,2,10,0,0,6,1,"Y",0,"",6,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,10,0,0,10,0,0,6,1.94591014905531,6
"PJ","SH","1",7,3,0,46,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,46,0,0,46,0,6,1.94591014905531,6
"PJ","SH","1",7,5,0,0,0,0,1,"Y",0,"",0,"No","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,0,0,0
"PJ","SH","1",7,6,25,0,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,25,0,0,25,0,6,1.94591014905531,6
"PJ","SH","1",7,7,0,71,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,71,0,0,71,0,2,1.09861228866811,2
"PJ","SH","1",7,8,20,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,20,0,0,20,0,10,2.39789527279837,10
"PJ","SH","1",8,1,0,0,0,0,1,"Y",0,"",9,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,9,2.30258509299405,9
"PJ","SH","1",8,2,10,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,10,0,0,10,0,4,1.6094379124341,4
"PJ","SH","1",8,3,14,0,0,5,1,"Y",0,"",3,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,14,0,0,14,0,0,3,1.38629436111989,3
"PJ","SH","1",8,4,0,38,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,38,0,0,38,0,4,1.6094379124341,4
"PJ","SH","1",8,5,0,30,0,0,1,"Y",0,"",8,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,30,0,0,30,0,8,2.19722457733622,8
"PJ","SH","1",8,6,16,0,0,0,1,"Y",0,"",12,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,16,0,0,16,0,12,2.56494935746154,12
"PJ","SH","1",8,7,0,0,0,0,1,"Y",0,"",15,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,15,2.77258872223978,15
"PJ","SH","1",8,8,0,59,0,0,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,59,0,0,59,0,0,10,2.39789527279837,10
"PJ","SH","1",9,1,22,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,22,0,0,22,0,4,1.6094379124341,4
"PJ","SH","1",9,2,0,53,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,53,0,0,53,0,6,1.94591014905531,6
"PJ","SH","1",9,3,14,0,0,3,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,14,0,0,14,0,4,1.6094379124341,4
"PJ","SH","1",9,4,0,29,0,0,1,"Y",0,"",4,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,29,0,0,29,0,0,4,1.6094379124341,4
"PJ","SH","1",9,5,0,61,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,61,0,0,61,0,2,1.09861228866811,2
"PJ","SH","1",9,6,0,0,0,0,2,"Y",0,"",31,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,31,3.46573590279973,31
"PJ","SH","1",9,7,36,0,0,0,1,"Y",0,"",13,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,36,0,0,36,0,0,13,2.63905732961526,13
"PJ","SH","1",9,8,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,10,2.39789527279837,10
"PJ","SH","1",10,1,0,34,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,34,0,0,34,0,2,1.09861228866811,2
"PJ","SH","1",10,2,19,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,19,0,0,19,0,10,2.39789527279837,10
"PJ","SH","1",10,3,0,40,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,40,0,0,40,0,4,1.6094379124341,4
"PJ","SH","1",10,4,0,0,0,0,1,"Y",0,"",17,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0,17,2.89037175789616,17
"PJ","SH","1",10,5,0,41,0,0,1,"Y",0,"",22,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,41,0,0,41,0,0,22,3.13549421592915,22
"PJ","SH","1",10,6,26,0,0,1,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,26,0,0,26,0,0,10,2.39789527279837,10
"PJ","SH","1",10,7,0,0,0,0,1,"Y",0,"",4,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0,4,1.6094379124341,4
"PJ","SH","2",1,1,21,0,0,0,5,"Y",0,"",4,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,21,0,0,21,0,4,1.6094379124341,4
"PJ","SH","2",1,2,0,37,1,0,1,"Y",0,"",5,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,37,1,0,37,1,5,1.79175946922805,5
"PJ","SH","2",1,3,1,0,1,0,1,"Y",0,"",24,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,1,0,1,1,0,1,24,3.2188758248682,24
"PJ","SH","2",1,4,0,36,0,0,1,"Y",0,"",14,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,36,0,0,36,0,14,2.70805020110221,14
"PJ","SH","2",1,5,18,0,0,0,9,"Y",0,"",8,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,18,0,0,18,0,8,2.19722457733622,8
"PJ","SH","2",1,6,31,0,0,2,1,"Y",0,"",12,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,31,0,0,31,0,0,12,2.56494935746154,12
"PJ","SH","2",1,7,0,1,0,1,1,"Y",0,"",39,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,0,1,0,0,39,3.68887945411394,39
"PJ","SH","2",1,8,0,40,0,0,1,"Y",0,"",8,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,40,0,0,40,0,0,8,2.19722457733622,8
"PJ","SH","2",2,1,0,1,2,0,1,"Y",0,"",13,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,2,1,0,2,13,2.63905732961526,13
"PJ","SH","2",2,2,22,0,5,0,1,"Y",0,"",55,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,22,5,0,22,5,55,4.02535169073515,55
"PJ","SH","2",2,3,0,32,0,0,2,"Y",0,"",10,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,32,0,0,32,0,10,2.39789527279837,10
"PJ","SH","2",2,4,0,49,0,0,1,"Y",0,"",10,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,49,0,0,49,0,0,10,2.39789527279837,10
"PJ","SH","2",2,5,26,0,0,0,1,"Y",0,"",16,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,26,0,0,26,0,0,16,2.83321334405622,16
"PJ","SH","2",2,6,25,0,0,0,9,"Y",0,"",12,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,25,0,0,25,0,12,2.56494935746154,12
"PJ","SH","2",2,7,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0,10,2.39789527279837,10
"PJ","SH","2",2,8,0,30,1,0,1,"Y",0,"",11,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,30,1,0,30,1,11,2.484906649788,11
"PJ","SH","2",3,1,33,0,0,0,8,"Y",0,"",16,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,33,0,0,33,0,16,2.83321334405622,16
"PJ","SH","2",3,3,0,1,1,1,1,"Y",0,"",124,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,1,1,0,1,124,4.8283137373023,124
"PJ","SH","2",3,4,22,0,1,1,1,"Y",0,"",9,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,22,0,1,22,0,1,9,2.30258509299405,9
"PJ","SH","2",3,5,23,0,1,1,1,"Y",0,"",9,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,23,1,0,23,1,9,2.30258509299405,9
"PJ","SH","2",3,6,0,48,1,1,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,48,1,0,48,1,6,1.94591014905531,6
"PJ","SH","2",3,7,0,38,0,1,5,"Y",0,"",5,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,38,0,0,38,0,5,1.79175946922805,5
"PJ","SH","2",3,8,0,23,0,0,1,"Y",0,"",8,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,23,0,0,23,0,0,8,2.19722457733622,8
