"focsp","Site","Cov","fac_sc","lambda_med","lambda_lwr","lambda_upr"
"TROR","CS","SH",0.58695652173913,1.18957143963324,0.222009823071934,3.06135469424186
"TROR","CS","SH",0.797814207650273,1.19262222017591,0.158403393607229,3.70594210234952
"TROR","CS","SH",1,1.19522910986693,0.107933600096082,4.54780525618117
"TROR","CS","SH",2,1.21476229224445,0.0159610333547074,14.0070352289403
"TROR","CS","SH",3,1.22438801895156,0.00203155075806372,47.2657960448385
"TROR","CS","SH",3.91428571428571,1.23972622162902,0.000302107506845861,144.000772446287
"TROR","CS","SH",4,1.23728657610815,0.000251599567301575,158.90923458426
"TROR","CS","SH",5,1.24176637118805,3.13696944899599e-05,527.172333637884
"TROR","CS","SH",6,1.26530835924008,3.71876470002252e-06,1762.99817047519
"TROR","CS","SH",7,1.2690432166969,4.61481146316851e-07,6017.43279827381
"TROR","CS","SH",8,1.28209404992451,5.63307601558509e-08,19328.1282632325
"TROR","CS","SH",9,1.30810367190995,6.67966513377412e-09,63834.7868506157
"TROR","CS","SH",10,1.31748550042712,8.74576906724589e-10,222847.809796887
"TROR","CS","SH",17,1.4491718994456,3.33722425748298e-16,1103462102.47393
"TROR","CS","SUN",0,1.97668678142832,0.605728699796232,3.83709652394421
"TROR","CS","SUN",0.0526315789473684,1.94228726071864,0.590751221946318,3.75402410482769
"TROR","CS","SUN",0.114285714285714,1.916612016884,0.571032654416467,3.72701592152817
"TROR","CS","SUN",0.131147540983607,1.9066062145487,0.567347537889442,3.72233731940203
"TROR","CS","SUN",0.227722772277228,1.86875585128181,0.535450304740775,3.74696105827668
"TROR","CS","SUN",0.348837209302326,1.81941311432076,0.46849265114856,3.85591930318804
"TROR","CS","SUN",0.361290322580645,1.81762843758854,0.462603390965489,3.86855266098038
"TROR","CS","SUN",0.58695652173913,1.75922068750875,0.332408248797782,4.41629080977161
"TROR","CS","SUN",0.797814207650273,1.70587767533242,0.223120485626267,5.14556280403001
"TROR","CS","SUN",1,1.66248896134513,0.150286852183299,6.073559037021
