"Site","Cov","BLK","Col","Row","TROR","TRCY","NO_GRASS","NO_FORB","NO_FOCAL","FOCAL_GERM","CHANGED_FOCAL","NOTES","fitness","Germination","dens_trt","CEC","pH","NO3.N","mean_percent_open","precip","pet","water_in_out","PC1","PC2","focsp","germ","intra","inter","fac","intra_sc","inter_sc","fac_sc"
"PJ","Sun","2",9,4,0,0,0,0,1,"Y",0,"CHECK NO INFO",16,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Sun","2",9,5,3,0,0,0,1,"Y",0,"",90,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,3,0,0,3,0,0
"PJ","Sun","2",9,6,1,0,0,0,1,"Y",0,"",34,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,1,0,0,1,0
"PJ","Sun","2",9,7,2,0,1,1,1,"Y",0,"",16,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,2,1,0,2,1
"PJ","Sun","2",10,1,0,33,0,0,1,"Y",0,"",53,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,33,0,0,33,0
"PJ","Sun","2",10,2,0,55,0,1,1,"Y",0,"",26,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,55,0,0,55,0,0
"PJ","Sun","2",10,3,0,1,0,1,1,"Y",0,"",35,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,0,1,0,0,1,0
"PJ","Sun","2",10,4,0,0,0,0,1,"Y",0,"",50,"Yes","Invasion when rare (IWR)",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Sun","2",10,6,2,0,0,0,1,"Y",0,"",17,"Yes","High density monoculture",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TROR",TRUE,2,0,0,2,0,0
"PJ","Sun","2",10,7,1,0,0,0,1,"Y",0,"",12,"Yes","IWR + Facilitator",592,6.21,0.5,99.84,116.3,2300.9,0.050545439,-0.891288866,-0.605538454,"TRCY",TRUE,0,1,0,0,1,0
"PJ","Shade","1",1,1,0,3,0,0,3,"Y",0,"",8,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,3,0,0,3,0,0
"PJ","Shade","1",1,3,14,0,0,2,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,14,0,0,14,0
"PJ","Shade","1",1,6,3,0,0,0,1,"Y",0,"",6,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,3,0,0,3,0,0
"PJ","Shade","1",1,7,0,8,0,0,1,"Y",0,"",22,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,8,0,0,8,0
"PJ","Shade","1",1,8,0,4,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,4,0,0,4,0
"PJ","Shade","1",2,2,0,33,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,33,0,0,33,0
"PJ","Shade","1",2,3,7,0,0,2,3,"Y",0,"",9,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,7,0,0,7,0
"PJ","Shade","1",2,6,0,6,0,0,1,"Y",0,"",13,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,6,0,0,6,0
"PJ","Shade","1",2,7,0,0,0,0,1,"Y",0,"",32,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",2,8,5,0,0,1,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,5,0,0,5,0,0
"PJ","Shade","1",3,1,3,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,3,0,0,3,0
"PJ","Shade","1",3,2,0,0,0,0,1,"Y",0,"",9,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",3,3,0,44,0,0,1,"Y",0,"",8,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,44,0,0,44,0
"PJ","Shade","1",3,4,0,26,0,0,1,"Y",0,"",5,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,26,0,0,26,0,0
"PJ","Shade","1",3,5,18,0,0,1,1,"Y",0,"",30,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,18,0,0,18,0,0
"PJ","Shade","1",3,6,12,0,0,1,3,"Y",0,"",40,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,12,0,0,12,0
"PJ","Shade","1",3,7,0,0,0,0,1,"Y",0,"",17,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",3,8,0,37,0,1,1,"Y",0,"",5,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,37,0,0,37,0
"PJ","Shade","1",4,1,1,0,0,0,1,"Y",0,"",0,"No","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,1,0,0,1,0
"PJ","Shade","1",4,2,0,0,0,0,1,"Y",0,"",2,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",4,3,0,23,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,23,0,0,23,0
"PJ","Shade","1",4,4,0,0,0,0,1,"Y",0,"",47,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",4,5,14,0,0,0,1,"Y",0,"",4,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,14,0,0,14,0,0
"PJ","Shade","1",4,6,0,25,0,0,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,25,0,0,25,0,0
"PJ","Shade","1",4,7,12,0,0,1,1,"Y",0,"",23,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,12,0,0,12,0
"PJ","Shade","1",4,8,0,49,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,49,0,0,49,0
"PJ","Shade","1",5,1,1,0,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,1,0,0,1,0
"PJ","Shade","1",5,3,0,0,0,0,3,"Y",0,"",18,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",5,4,0,0,0,0,1,"Y",0,"",6,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",5,5,0,34,0,0,1,"Y",0,"",1,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,34,0,0,34,0
"PJ","Shade","1",5,6,0,43,0,2,1,"Y",0,"",6,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,43,0,0,43,0,0
"PJ","Shade","1",5,7,19,0,0,1,1,"Y",0,"",17,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,19,0,0,19,0,0
"PJ","Shade","1",5,8,0,0,0,0,1,"Y",0,"",62,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",6,1,0,32,0,0,1,"Y",0,"",4,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,32,0,0,32,0,0
"PJ","Shade","1",6,2,0,48,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,48,0,0,48,0
"PJ","Shade","1",6,3,28,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,28,0,0,28,0
"PJ","Shade","1",6,4,0,0,0,0,1,"Y",0,"",2,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",6,5,0,8,0,0,1,"Y",0,"",44,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,8,0,0,8,0
"PJ","Shade","1",6,6,0,0,0,0,1,"Y",0,"",34,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",6,7,26,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,26,0,0,26,0
"PJ","Shade","1",6,8,0,2,0,0,1,"Y",0,"",9,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,2,0,0,2,0
"PJ","Shade","1",7,1,0,12,0,0,1,"Y",0,"",7,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,12,0,0,12,0,0
"PJ","Shade","1",7,2,10,0,0,6,1,"Y",0,"",6,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,10,0,0,10,0,0
"PJ","Shade","1",7,3,0,46,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,46,0,0,46,0
"PJ","Shade","1",7,5,0,0,0,0,1,"Y",0,"",0,"No","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",7,6,25,0,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,25,0,0,25,0
"PJ","Shade","1",7,7,0,71,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,71,0,0,71,0
"PJ","Shade","1",7,8,20,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,20,0,0,20,0
"PJ","Shade","1",8,1,0,0,0,0,1,"Y",0,"",9,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",8,2,10,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,10,0,0,10,0
"PJ","Shade","1",8,3,14,0,0,5,1,"Y",0,"",3,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,14,0,0,14,0,0
"PJ","Shade","1",8,4,0,38,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,38,0,0,38,0
"PJ","Shade","1",8,5,0,30,0,0,1,"Y",0,"",8,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,30,0,0,30,0
"PJ","Shade","1",8,6,16,0,0,0,1,"Y",0,"",12,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,16,0,0,16,0
"PJ","Shade","1",8,7,0,0,0,0,1,"Y",0,"",15,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",8,8,0,59,0,0,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,59,0,0,59,0,0
"PJ","Shade","1",9,1,22,0,0,0,1,"Y",0,"",4,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,22,0,0,22,0
"PJ","Shade","1",9,2,0,53,0,0,1,"Y",0,"",6,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,53,0,0,53,0
"PJ","Shade","1",9,3,14,0,0,3,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,14,0,0,14,0
"PJ","Shade","1",9,4,0,29,0,0,1,"Y",0,"",4,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,29,0,0,29,0,0
"PJ","Shade","1",9,5,0,61,0,0,1,"Y",0,"",2,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,61,0,0,61,0
"PJ","Shade","1",9,6,0,0,0,0,2,"Y",0,"",31,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","1",9,7,36,0,0,0,1,"Y",0,"",13,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,36,0,0,36,0,0
"PJ","Shade","1",9,8,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",10,1,0,34,0,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,34,0,0,34,0
"PJ","Shade","1",10,2,19,0,0,0,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,19,0,0,19,0
"PJ","Shade","1",10,3,0,40,0,0,1,"Y",0,"",4,"Yes","Invasion when rare (IWR)",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,40,0,0,40,0
"PJ","Shade","1",10,4,0,0,0,0,1,"Y",0,"",17,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","1",10,5,0,41,0,0,1,"Y",0,"",22,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,41,0,0,41,0,0
"PJ","Shade","1",10,6,26,0,0,1,1,"Y",0,"",10,"Yes","High density monoculture",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TROR",TRUE,26,0,0,26,0,0
"PJ","Shade","1",10,7,0,0,0,0,1,"Y",0,"",4,"Yes","lambda",763.2,6.09,15.2,73.06,116.3,2300.9,0.050545439,0.315385414,-0.315606202,"TRCY",TRUE,0,0,0,0,0,0
"PJ","Shade","2",1,1,21,0,0,0,5,"Y",0,"",4,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,21,0,0,21,0
"PJ","Shade","2",1,2,0,37,1,0,1,"Y",0,"",5,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,37,1,0,37,1
"PJ","Shade","2",1,3,1,0,1,0,1,"Y",0,"",24,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,1,0,1,1,0,1
"PJ","Shade","2",1,4,0,36,0,0,1,"Y",0,"",14,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,36,0,0,36,0
"PJ","Shade","2",1,5,18,0,0,0,9,"Y",0,"",8,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,18,0,0,18,0
"PJ","Shade","2",1,6,31,0,0,2,1,"Y",0,"",12,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,31,0,0,31,0,0
"PJ","Shade","2",1,7,0,1,0,1,1,"Y",0,"",39,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,0,1,0,0
"PJ","Shade","2",1,8,0,40,0,0,1,"Y",0,"",8,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,40,0,0,40,0,0
"PJ","Shade","2",2,1,0,1,2,0,1,"Y",0,"",13,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,2,1,0,2
"PJ","Shade","2",2,2,22,0,5,0,1,"Y",0,"",55,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,22,5,0,22,5
"PJ","Shade","2",2,3,0,32,0,0,2,"Y",0,"",10,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,32,0,0,32,0
"PJ","Shade","2",2,4,0,49,0,0,1,"Y",0,"",10,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,49,0,0,49,0,0
"PJ","Shade","2",2,5,26,0,0,0,1,"Y",0,"",16,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,26,0,0,26,0,0
"PJ","Shade","2",2,6,25,0,0,0,9,"Y",0,"",12,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,25,0,0,25,0
"PJ","Shade","2",2,7,0,0,0,0,1,"Y",0,"",10,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","2",2,8,0,30,1,0,1,"Y",0,"",11,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,30,1,0,30,1
"PJ","Shade","2",3,1,33,0,0,0,8,"Y",0,"",16,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,33,0,0,33,0
"PJ","Shade","2",3,3,0,1,1,1,1,"Y",0,"",124,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,1,1,0,1
"PJ","Shade","2",3,4,22,0,1,1,1,"Y",0,"",9,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,22,0,1,22,0,1
"PJ","Shade","2",3,5,23,0,1,1,1,"Y",0,"",9,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,23,1,0,23,1
"PJ","Shade","2",3,6,0,48,1,1,1,"Y",0,"",6,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,48,1,0,48,1
"PJ","Shade","2",3,7,0,38,0,1,5,"Y",0,"",5,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,38,0,0,38,0
"PJ","Shade","2",3,8,0,23,0,0,1,"Y",0,"",8,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,23,0,0,23,0,0
"PJ","Shade","2",4,1,0,0,0,0,1,"Y",0,"",18,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","2",4,2,0,0,1,1,1,"Y",0,"",57,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,0,1,0,0,1
"PJ","Shade","2",4,3,27,0,1,1,1,"Y",0,"",0,"No","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,27,0,1,27,0,1
"PJ","Shade","2",4,4,0,47,0,0,1,"Y",0,"",10,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,47,0,0,47,0,0
"PJ","Shade","2",4,5,0,45,0,0,1,"Y",0,"",9,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,45,0,0,45,0
"PJ","Shade","2",4,6,35,0,0,0,9,"Y",0,"",3,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,35,0,0,35,0
"PJ","Shade","2",4,7,0,41,2,0,1,"Y",0,"",2,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,41,2,0,41,2
"PJ","Shade","2",4,8,33,0,0,1,14,"Y",0,"",3,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,33,0,0,33,0
"PJ","Shade","2",5,1,0,42,6,1,1,"Y",0,"",10,"Yes","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,42,6,0,42,6
"PJ","Shade","2",5,2,0,1,8,0,1,"Y",0,"",46,"Yes","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,1,0,8,1,0,8
"PJ","Shade","2",5,3,0,0,0,1,2,"Y",0,"",0,"No","lambda",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,0,0,0,0,0
"PJ","Shade","2",5,4,0,32,0,0,1,"Y",0,"",10,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,32,0,0,32,0,0
"PJ","Shade","2",5,5,0,44,0,0,1,"Y",0,"",7,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,0,44,0,0,44,0
"PJ","Shade","2",5,6,23,0,0,0,9,"Y",0,"",16,"Yes","High density monoculture",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TROR",TRUE,23,0,0,23,0,0
"PJ","Shade","2",5,7,28,0,0,2,1,"Y",0,"",7,"Yes","IWR + Facilitator",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,28,0,0,28,0
"PJ","Shade","2",5,8,24,0,0,0,1,"Y",0,"",0,"No","Invasion when rare (IWR)",570.1,6.36,5,61.1,116.3,2300.9,0.050545439,0.102047168,-0.377461506,"TRCY",TRUE,0,24,0,0,24,0
